time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712533580666000000,388.53999975585936,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533582668000000,390.542,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533584670000000,392.54400024414065,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533586672000000,394.546,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533588675000000,396.549,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533590676000000,398.55,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533592678000000,400.55200024414063,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533594680000000,402.554,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533596682000000,404.5559997558594,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533598684000000,406.558,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533600686000000,408.5600002441406,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533602688000000,410.562,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533604690000000,412.56399975585936,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533606692000000,414.566,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533608694000000,416.56800024414065,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533610695000000,418.569,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533612699000000,420.573,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
1712533614701000000,422.575,wifi,true,true,,false,PAL3.0,50:f:80:c4:ba:8f,,10.184.85.199,,,
