time,seconds_elapsed,type,isConnected,isInternetReachable,isWifiEnabled,isConnectionExpensive,ssid,bssid,strength,ipAddress,frequency,cellularGeneration,carrier
1712625920332000000,423.03,cellular,true,true,,true,,,,,,,--
1712625922338000000,425.0359997558594,cellular,true,true,,true,,,,,,,--
1712625924343000000,427.041,cellular,true,true,,true,,,,,,,--
1712625926349000000,429.047,cellular,true,true,,true,,,,,,,--
1712625928356000000,431.054,cellular,true,true,,true,,,,,,,--
1712625930362000000,433.0599997558594,cellular,true,true,,true,,,,,,,--
1712625932368000000,435.066,cellular,true,true,,true,,,,,,,--
1712625934374000000,437.0720002441406,cellular,true,true,,true,,,,,,,--
1712625936380000000,439.078,cellular,true,true,,true,,,,,,,--
1712625938386000000,441.0839997558594,cellular,true,true,,true,,,,,,,--
1712625940392000000,443.09,cellular,true,true,,true,,,,,,,--
1712625942398000000,445.0960002441406,cellular,true,true,,true,,,,,,,--
1712625944402000000,447.09999975585936,cellular,true,true,,true,,,,,,,--
1712625946407000000,449.105,cellular,true,true,,true,,,,,,,--
1712625948411000000,451.109,cellular,true,true,,true,,,,,,,--
1712625950416000000,453.114,cellular,true,true,,true,,,,,,,--
1712625952421000000,455.119,cellular,true,true,,true,,,,,,,--
1712625954425000000,457.123,cellular,true,true,,true,,,,,,,--
1712625956428000000,459.126,cellular,true,true,,true,,,,,,,--
1712625958431000000,461.129,cellular,true,true,,true,,,,,,,--
1712625960436000000,463.134,cellular,true,true,,true,,,,,,,--
1712625962438000000,465.13600024414063,cellular,true,true,,true,,,,,,,--
1712625964448000000,467.146,cellular,true,true,,true,,,,,,,--
1712625966448000000,469.146,cellular,true,true,,true,,,,,,,--
1712625968448000000,471.146,cellular,true,true,,true,,,,,,,--
1712625970449000000,473.147,cellular,true,true,,true,,,,,,,--
1712625972455000000,475.153,cellular,true,true,,true,,,,,,,--
1712625974461000000,477.159,cellular,true,true,,true,,,,,,,--
1712625976467000000,479.165,cellular,true,true,,true,,,,,,,--
1712625978474000000,481.17199975585936,cellular,true,true,,true,,,,,,,--
1712625980479000000,483.177,cellular,true,true,,true,,,,,,,--
1712625982485000000,485.183,cellular,true,true,,true,,,,,,,--
1712625984491000000,487.189,cellular,true,true,,true,,,,,,,--
1712625986497000000,489.195,cellular,true,true,,true,,,,,,,--
1712625988503000000,491.201,cellular,true,true,,true,,,,,,,--
1712625990509000000,493.207,cellular,true,true,,true,,,,,,,--
1712625992514000000,495.2119997558594,cellular,true,true,,true,,,,,,,--
1712625994519000000,497.217,cellular,true,true,,true,,,,,,,--
1712625996525000000,499.223,cellular,true,true,,true,,,,,,,--
1712625998531000000,501.229,cellular,true,true,,true,,,,,,,--
1712626000537000000,503.235,cellular,true,true,,true,,,,,,,--
1712626002543000000,505.241,cellular,true,true,,true,,,,,,,--
1712626004547000000,507.245,cellular,true,true,,true,,,,,,,--
1712626006549000000,509.247,cellular,true,true,,true,,,,,,,--
1712626008556000000,511.254,cellular,true,true,,true,,,,,,,--
1712626010561000000,513.259,cellular,true,true,,true,,,,,,,--
1712626012567000000,515.265,cellular,true,true,,true,,,,,,,--
1712626014573000000,517.271,cellular,true,true,,true,,,,,,,--
1712626016579000000,519.277,cellular,true,true,,true,,,,,,,--
1712626018585000000,521.283,cellular,true,true,,true,,,,,,,--
1712626020591000000,523.289,cellular,true,true,,true,,,,,,,--
1712626022597000000,525.295,cellular,true,true,,true,,,,,,,--
1712626024603000000,527.301,cellular,true,true,,true,,,,,,,--
1712626026615000000,529.313,cellular,true,true,,true,,,,,,,--
1712626028614000000,531.3120002441407,cellular,true,true,,true,,,,,,,--
1712626030620000000,533.318,cellular,true,true,,true,,,,,,,--
1712626032625000000,535.323,cellular,true,true,,true,,,,,,,--
1712626034631000000,537.329,cellular,true,true,,true,,,,,,,--
1712626036637000000,539.335,cellular,true,true,,true,,,,,,,--
1712626038642000000,541.3399997558594,cellular,true,true,,true,,,,,,,--
1712626040649000000,543.347,cellular,true,true,,true,,,,,,,--
1712626042655000000,545.353,cellular,true,true,,true,,,,,,,--
1712626044662000000,547.3600002441407,cellular,true,true,,true,,,,,,,--
1712626046667000000,549.365,cellular,true,true,,true,,,,,,,--
1712626048674000000,551.3719997558594,cellular,true,true,,true,,,,,,,--
1712626050680000000,553.378,cellular,true,true,,true,,,,,,,--
1712626052686000000,555.3840002441407,cellular,true,true,,true,,,,,,,--
1712626054693000000,557.391,cellular,true,true,,true,,,,,,,--
1712626056699000000,559.397,cellular,true,true,,true,,,,,,,--
1712626058705000000,561.403,cellular,true,true,,true,,,,,,,--
1712626060707000000,563.405,cellular,true,true,,true,,,,,,,--
1712626062713000000,565.411,cellular,true,true,,true,,,,,,,--
1712626064719000000,567.417,cellular,true,true,,true,,,,,,,--
1712626066721000000,569.419,cellular,true,true,,true,,,,,,,--
1712626068721000000,571.419,cellular,true,true,,true,,,,,,,--
1712626070725000000,573.423,cellular,true,true,,true,,,,,,,--
1712626072731000000,575.429,cellular,true,true,,true,,,,,,,--
1712626074735000000,577.433,cellular,true,true,,true,,,,,,,--
1712626076737000000,579.435,cellular,true,true,,true,,,,,,,--
1712626078743000000,581.441,cellular,true,true,,true,,,,,,,--
1712626080746000000,583.4439997558594,cellular,true,true,,true,,,,,,,--
1712626082751000000,585.449,cellular,true,true,,true,,,,,,,--
1712626084757000000,587.455,cellular,true,true,,true,,,,,,,--
1712626086763000000,589.461,cellular,true,true,,true,,,,,,,--
1712626088772000000,591.47,cellular,true,true,,true,,,,,,,--
1712626090773000000,593.471,cellular,true,true,,true,,,,,,,--
1712626092780000000,595.478,cellular,true,true,,true,,,,,,,--
1712626094786000000,597.4839997558594,cellular,true,true,,true,,,,,,,--
1712626096788000000,599.486,cellular,true,true,,true,,,,,,,--
1712626098795000000,601.493,cellular,true,true,,true,,,,,,,--
1712626100797000000,603.495,cellular,true,true,,true,,,,,,,--
